1,1,469.19824,423.23386,70.83295,184.29984,-1,-1,-1,-1
1,2,1470.0535,417.5357,80.09509,176.48566,-1,-1,-1,-1
1,3,1368.5814,395.09076,62.737427,221.4737,-1,-1,-1,-1
1,4,635.1786,425.79437,45.270325,153.34137,-1,-1,-1,-1
1,5,685.8288,413.72192,59.223816,190.0144,-1,-1,-1,-1
1,6,0.5159607,347.369,360.25244,406.02982,-1,-1,-1,-1
1,7,738.7096,426.3758,47.488403,172.2038,-1,-1,-1,-1
1,8,1175.1824,411.9959,34.44873,104.73633,-1,-1,-1,-1
1,9,553.42456,432.05573,46.535156,168.65399,-1,-1,-1,-1
1,10,1194.3538,409.33057,32.153076,104.20593,-1,-1,-1,-1
1,11,598.5066,428.46277,43.38867,167.01965,-1,-1,-1,-1
1,12,567.1709,432.97998,53.667786,167.37646,-1,-1,-1,-1
1,13,1183.4395,411.66962,40.665894,104.15704,-1,-1,-1,-1
1,14,1108.1909,412.79297,29.96814,81.4032,-1,-1,-1,-1
2,1,464.20453,419.4609,71.35791,185.76218,-1,-1,-1,-1
2,2,1463.6763,420.29858,78.686646,173.27667,-1,-1,-1,-1
2,3,1365.4316,398.42175,61.986084,218.70221,-1,-1,-1,-1
2,4,630.33887,421.5401,47.000427,159.33112,-1,-1,-1,-1
2,5,679.735,409.6391,59.44873,190.75311,-1,-1,-1,-1
2,6,-11.095873,338.30215,370.9715,418.7161,-1,-1,-1,-1
2,7,728.0466,415.22266,48.745056,176.8465,-1,-1,-1,-1
2,8,1172.477,410.86728,34.432495,104.60605,-1,-1,-1,-1
2,9,552.32794,431.4863,46.964233,169.63962,-1,-1,-1,-1
2,11,595.6958,424.47635,43.98944,169.6326,-1,-1,-1,-1
2,14,1103.9177,411.44785,30.166992,81.938354,-1,-1,-1,-1
3,1,457.88416,425.07983,69.2254,180.00421,-1,-1,-1,-1
3,2,1456.8525,419.77905,78.70203,173.65094,-1,-1,-1,-1
3,3,1362.4218,399.52628,62.271362,219.25504,-1,-1,-1,-1
3,4,628.42114,424.24622,41.065857,138.78186,-1,-1,-1,-1
3,5,678.05835,413.32846,57.834534,184.13168,-1,-1,-1,-1
3,6,-10.57987,347.94885,363.45966,410.92255,-1,-1,-1,-1
3,8,1169.6199,412.39053,33.143433,100.53079,-1,-1,-1,-1
3,9,545.70233,430.00638,47.326477,169.77359,-1,-1,-1,-1
3,11,586.785,420.50333,45.274292,174.22018,-1,-1,-1,-1
3,14,1098.1171,412.6021,29.858154,81.231415,-1,-1,-1,-1
4,1,449.38846,427.7326,68.88901,179.05267,-1,-1,-1,-1
4,2,1449.5146,417.2449,80.8667,178.86563,-1,-1,-1,-1
4,3,1359.8998,400.1841,62.349,218.75491,-1,-1,-1,-1
4,4,615.9122,428.22327,43.313843,146.28998,-1,-1,-1,-1
4,5,670.24866,414.932,57.240417,181.40424,-1,-1,-1,-1
4,6,-18.399244,347.8168,365.18494,414.69315,-1,-1,-1,-1
4,8,1170.5424,415.24884,32.03186,96.9187,-1,-1,-1,-1
4,9,540.9461,430.96887,47.71222,170.23279,-1,-1,-1,-1
4,14,1091.7626,414.98798,30.044067,81.740326,-1,-1,-1,-1
4,15,1577.9098,425.28885,34.653564,114.16885,-1,-1,-1,-1
4,12,569.25604,430.81772,53.621643,167.44443,-1,-1,-1,-1
5,1,437.86584,429.19983,68.95203,179.36102,-1,-1,-1,-1
5,2,1441.063,423.8595,78.31738,173.94092,-1,-1,-1,-1
5,3,1356.3844,404.85626,62.656982,218.526,-1,-1,-1,-1
5,4,606.0418,427.3123,45.199463,152.76932,-1,-1,-1,-1
5,5,662.8891,413.34622,62.14972,193.82718,-1,-1,-1,-1
5,6,-27.194258,348.98337,366.6046,419.49258,-1,-1,-1,-1
5,9,527.5871,432.16986,47.93048,169.9563,-1,-1,-1,-1
5,15,1572.7457,428.9014,33.73633,110.79379,-1,-1,-1,-1
5,12,558.4631,423.15952,56.667114,176.60953,-1,-1,-1,-1
6,1,432.74478,432.1328,67.68088,176.0091,-1,-1,-1,-1
6,2,1436.5419,426.28815,76.803955,171.71222,-1,-1,-1,-1
6,3,1355.4724,406.4049,64.53027,223.55548,-1,-1,-1,-1
6,4,601.51697,425.8468,47.960754,162.60583,-1,-1,-1,-1
6,5,657.69525,414.2341,63.7381,196.57101,-1,-1,-1,-1
6,6,-32.494663,344.83118,367.1721,424.3037,-1,-1,-1,-1
6,9,521.27313,434.0406,47.15924,166.94476,-1,-1,-1,-1
6,15,1570.3772,432.60516,32.89795,107.66821,-1,-1,-1,-1
6,12,552.5417,423.53745,56.43445,175.64328,-1,-1,-1,-1
6,14,1081.8934,417.50775,28.883179,77.77118,-1,-1,-1,-1
7,1,427.63602,434.05948,68.049255,176.58139,-1,-1,-1,-1
7,2,1431.549,428.38013,76.602905,172.72968,-1,-1,-1,-1
7,3,1355.4703,406.87888,66.819824,230.91733,-1,-1,-1,-1
7,4,594.6472,422.34525,52.737488,177.99649,-1,-1,-1,-1
7,5,657.27844,419.95657,63.025818,191.2786,-1,-1,-1,-1
7,6,-40.676605,335.59708,375.878,440.43515,-1,-1,-1,-1
7,9,519.441,436.086,48.979065,170.94977,-1,-1,-1,-1
7,15,1567.4467,436.74283,33.652954,109.69168,-1,-1,-1,-1
7,12,545.18567,427.05765,57.11035,176.86618,-1,-1,-1,-1
7,16,680.9065,425.08582,55.084167,182.48181,-1,-1,-1,-1
8,1,423.78375,435.01532,68.45874,177.64948,-1,-1,-1,-1
8,2,1429.023,431.00064,75.611694,171.26614,-1,-1,-1,-1
8,3,1354.7538,407.52142,67.34631,232.08734,-1,-1,-1,-1
8,4,591.8343,424.5865,52.823425,179.2716,-1,-1,-1,-1
8,5,651.8157,420.06046,65.502014,194.33633,-1,-1,-1,-1
8,6,-36.635967,346.10135,361.32477,428.79013,-1,-1,-1,-1
8,9,515.1124,439.33774,48.771973,168.33798,-1,-1,-1,-1
8,15,1566.0762,438.21924,32.812378,105.959595,-1,-1,-1,-1
8,12,543.2686,428.01895,57.17267,176.41904,-1,-1,-1,-1
8,16,675.5571,427.3792,55.809875,184.55164,-1,-1,-1,-1
8,13,1183.8951,421.29614,40.945435,106.09296,-1,-1,-1,-1
