1,1,1194.357,313.60114,266.792,255.55145,-1,-1,-1,-1
1,2,370.86273,406.0072,80.18619,237.64062,-1,-1,-1,-1
1,3,1041.1661,134.147,67.12036,177.9379,-1,-1,-1,-1
1,4,102.160446,550.22925,74.24771,243.65564,-1,-1,-1,-1
1,5,1733.3353,456.74194,75.388916,219.33398,-1,-1,-1,-1
1,6,543.4541,141.89963,61.00891,184.22195,-1,-1,-1,-1
1,7,1097.6755,980.82275,73.80286,99.177246,-1,-1,-1,-1
1,8,790.33435,146.6424,62.655212,175.31067,-1,-1,-1,-1
1,9,1103.9509,209.80371,56.16455,177.54016,-1,-1,-1,-1
1,10,1355.0797,570.2961,109.95776,250.50989,-1,-1,-1,-1
1,11,1792.4817,200.23163,56.442627,190.33014,-1,-1,-1,-1
1,12,1634.658,260.4795,66.59363,181.88345,-1,-1,-1,-1
1,13,1482.532,573.1743,247.67737,167.25769,-1,-1,-1,-1
1,14,502.61,132.475,50.608032,169.56754,-1,-1,-1,-1
1,15,274.22418,382.01666,53.30081,196.58087,-1,-1,-1,-1
1,16,227.82138,397.3498,62.5578,201.33453,-1,-1,-1,-1
1,17,879.8923,122.31218,54.256714,174.0572,-1,-1,-1,-1
1,18,351.72546,101.83234,61.343018,175.7981,-1,-1,-1,-1
1,19,0.08059502,877.0448,43.258377,201.95398,-1,-1,-1,-1
1,20,888.24207,122.616905,73.194214,172.6466,-1,-1,-1,-1
1,21,913.7082,130.98495,47.687622,162.92593,-1,-1,-1,-1
2,1,1194.1235,313.69748,267.0476,255.81296,-1,-1,-1,-1
2,2,371.19006,405.41617,80.92572,239.8552,-1,-1,-1,-1
2,3,1040.7993,133.0471,67.91626,180.0113,-1,-1,-1,-1
2,4,102.27762,550.25165,74.18413,243.44843,-1,-1,-1,-1
2,5,1732.6238,456.37576,75.79297,220.43161,-1,-1,-1,-1
2,6,542.9408,142.86523,60.8183,183.58865,-1,-1,-1,-1
2,7,1099.7982,980.23004,74.201294,99.76996,-1,-1,-1,-1
2,8,790.78735,146.67044,62.456238,174.69781,-1,-1,-1,-1
2,9,1100.3336,209.32375,56.557373,178.60121,-1,-1,-1,-1
2,10,1356.0548,570.592,109.616455,249.6272,-1,-1,-1,-1
2,11,1793.9164,200.84377,55.89038,188.34837,-1,-1,-1,-1
2,12,1631.9188,258.44922,68.8479,187.98184,-1,-1,-1,-1
2,13,1478.2037,568.40826,256.1256,173.09723,-1,-1,-1,-1
2,14,501.45425,132.98335,50.40866,168.83495,-1,-1,-1,-1
2,15,266.98566,370.99823,56.75934,209.07147,-1,-1,-1,-1
2,16,227.53812,401.0592,60.943512,196.07233,-1,-1,-1,-1
2,17,878.7772,125.88726,52.608093,168.93457,-1,-1,-1,-1
2,18,353.33765,104.74874,60.147278,172.3866,-1,-1,-1,-1
2,19,-0.8920117,874.8988,43.614506,203.82776,-1,-1,-1,-1
2,20,887.0424,124.84434,72.786255,171.42096,-1,-1,-1,-1
2,21,915.2871,131.56667,47.60089,162.64043,-1,-1,-1,-1
3,1,1193.6085,313.26,267.64075,256.41486,-1,-1,-1,-1
3,2,371.37766,405.59146,81.62933,242.0574,-1,-1,-1,-1
3,3,1042.7424,132.61522,67.05286,177.85088,-1,-1,-1,-1
3,4,102.91561,550.6853,74.17977,243.08081,-1,-1,-1,-1
3,5,1731.6573,457.34912,74.29077,215.90436,-1,-1,-1,-1
3,6,543.25916,142.50584,61.38324,185.23817,-1,-1,-1,-1
3,7,1103.1945,979.53375,74.68884,100.46625,-1,-1,-1,-1
3,8,790.3001,146.15619,62.61438,175.07022,-1,-1,-1,-1
3,9,1094.7334,208.6837,56.943237,179.14589,-1,-1,-1,-1
3,10,1355.2821,570.449,109.79834,250.06506,-1,-1,-1,-1
3,11,1795.9412,202.36543,55.096313,185.72993,-1,-1,-1,-1
3,12,1628.9102,257.91245,70.302124,192.03381,-1,-1,-1,-1
3,13,1478.6375,570.6874,252.41235,170.69678,-1,-1,-1,-1
3,14,500.0847,131.85753,50.5679,168.87852,-1,-1,-1,-1
3,15,263.6935,366.31827,56.824707,208.46304,-1,-1,-1,-1
3,16,229.66574,401.68134,61.4599,196.88861,-1,-1,-1,-1
3,17,880.3664,126.75032,52.18567,167.71684,-1,-1,-1,-1
3,18,352.5904,102.366356,61.05481,175.04218,-1,-1,-1,-1
3,19,-1.0336301,873.69025,43.804634,205.03168,-1,-1,-1,-1
3,20,888.67084,127.67916,71.58099,168.37186,-1,-1,-1,-1
